IdSensore,Tipologia,Unità DiMisura,IdStazione,NomeStazione,Quota,Provincia,DataStart,DataStop,Storico,UTM_Nord,UTM_Est,lng,lat,Location
17583,Umidità Relativa,%,847,Carona Carisole,1954,BG,20/08/2016,,N,5098634,561423,9.79379959,46.03852339,POINT (9.79379959 46.03852339)
14364,Altezza Neve,cm,1359,Breno Lago Della Vacca,2410,BS,09/12/2012,,N,5090337,611798,10.4427287,45.95749967,POINT (10.4427287 45.95749967)
2122,Temperatura,°C,109,Sant'Angelo Lodigiano,60,LO,11/03/1993,,N,5011978,529787,9.37965968,45.26066731,POINT (9.37965968 45.26066731)
17565,Radiazione Globale,W/m²,1879,Montichiari Boschetti,92,BS,13/12/2018,,N,5028666,610666,10.41406192,45.40275984,POINT (10.41406192 45.40275984)
11167,Velocità Vento,m/s,1230,San Giacomo Filippo Lago Truzzo,2064,SO,02/10/2011,,N,5134156,524616,9.31999148,46.36053879,POINT (9.31999148 46.36053879)
14238,Umidità Relativa,%,1345,Piazzatorre,966,BG,13/10/2012,,N,5093546,553689,9.69328479,45.99338359,POINT (9.69328479 45.99338359)
11165,Livello Idrometrico,cm,1074,Asola v. Carducci,39,MN,07/10/2011,,N,5008416,610514,10.40760146,45.2205601,POINT (10.40760146 45.2205601)
17432,Temperatura,°C,1862,Broni,77,PV,22/03/2018,,N,4987916,517630,9.22386082,45.04448039,POINT (9.22386082 45.04448039)
14518,Temperatura,°C,1372,Garzeno,581,CO,25/07/2013,,N,5108761,519145,9.2478209,46.1321526,POINT (9.2478209 46.1321526)
2485,Temperatura,°C,136,Persico Dosimo,44,CR,01/01/1993,,N,5003424,582100,10.0449444,45.17951839,POINT (10.0449444 45.17951839)
14320,Umidità Relativa,%,823,Piazza Brembana vivaio,510,BG,21/10/2012,,N,5088280,552145,9.67277767,45.94611233,POINT (9.67277767 45.94611233)
14565,Livello Idrometrico,cm,1377,Capo di Ponte v.Bona,366,BS,28/03/2013,,N,5098299,603849,10.34189741,46.03038681,POINT (10.34189741 46.03038681)
12758,Umidità Relativa,%,1511,Rescaldina,215,MI,25/11/2020,,N,5050479,496327,8.95289668,45.60784534,POINT (8.95289668 45.60784534)
9119,Precipitazione,mm,1218,Ardesio Valcanale,1002,BG,01/01/2004,,N,5088916,566917,9.863434,45.95056364,POINT (9.863434 45.95056364)
5983,Direzione Vento,°,596,Osio Sotto v.per Levate,182,BG,04/04/2000,,N,5052072,547691,9.61173782,45.62055568,POINT (9.61173782 45.62055568)
3092,Livello Idrometrico,cm,1364,Orio Litta v.Francigena,63,LO,25/03/2013,,N,5001496,541819,9.53209985,45.16572079,POINT (9.53209985 45.16572079)
2361,Temperatura,°C,125,Castello d'Agogna,106,PV,01/01/1993,,N,5010411,476502,8.70057165,45.24680044,POINT (8.70057165 45.24680044)
8176,Precipitazione,mm,894,Lomello SS 211,95,PV,16/01/2000,26/11/2018,S,4996705,484221,8.79937869,45.12364792,POINT (8.79937869 45.12364792)
2417,Precipitazione,mm,130,Brescia ITAS Pastori,149,BS,11/10/1990,,N,5042175,598502,10.26138219,45.52614578,POINT (10.26138219 45.52614578)
132,Direzione Vento,°,35,Caspoggio Piazzo Cavalli,1719,SO,15/10/2004,,N,5122179,567130,9.870887,46.249872,POINT (9.870887 46.249872)
10573,Direzione Vento,°,1273,Val Masino Bagni,1191,SO,04/09/2011,12/02/2021,S,5121270,545980,9.59643936,46.24345747,POINT (9.59643936 46.24345747)
8149,Precipitazione,mm,890,Milano v.Confalonieri,122,MI,28/06/2006,02/04/2012,S,5037078,515100,9.19323203,45.48707058,POINT (9.19323203 45.48707058)
4045,Radiazione Globale,W/m²,145,Darfo Boario Terme,222,BS,06/06/2002,18/07/2023,S,5080789,591371,10.1773568,45.8746021,POINT (10.1773568 45.8746021)
8111,Precipitazione,mm,818,Gera Lario Fuentes,199,CO,01/01/1998,,N,5110832,531836,9.41227503,46.15033242,POINT (9.41227503 46.15033242)
8206,Precipitazione,mm,906,Asola Sorbara,41,MN,12/03/2003,19/11/2018,S,5008025,611167,10.41583719,45.21694686,POINT (10.41583719 45.21694686)
56,Temperatura,°C,33,Lanzada Ganda,988,SO,10/11/1989,,N,5124452,568154,9.884505,46.270224,POINT (9.884505 46.270224)
